Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2642297,SUBWAY,SUBWAY,1985307,Restaurant,Risk 1 (High),4242 S WENTWORTH AVE,CHICAGO,IL,60609,9/4/2026,Complaint,Pass,"56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: Inadequate lighting in walk-in cooler, instructed to increase light intensity.",41.81698453,-87.63136456,"(41.81698453270526, -87.6313645580596)"
2642292,CAFE ISTANBUL,CAFE ISTANBUL,2601247,Restaurant,Risk 1 (High),2014 W DIVISION ST,CHICAGO,IL,60622,9/4/2026,Complaint Re-Inspection,Pass,,41.90328914,-87.6779141,"(41.903289141646646, -87.67791409556975)"
2642316,MARIANO'S #8515,MARIANO'S,2313619,Grocery Store,Risk 1 (High),1800 W LAWRENCE AVE,CHICAGO,IL,60640,9/4/2026,Short Form Complaint,Pass w/ Conditions,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-502.11  NOTED TORN WEATHER STRIPS AT THE DOORS OF THE PREP WALK IN COOLER AND CHICKEN WALK IN COOLER AT THE PREP AREA. INSTRUCTED TO REPAIR AND MAINTAIN AND/OR REPLACE. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: 5-402.13  OBSERVED STANDING WATER AND WASTE WATER BACKING UP FROM THE FLOOR DRAIN LOCATED AT THE 3-COMPARMENT SINKS IN THE MEAT CUTTING ROOM AND BEHIND THE MEAT DISPLAY COOLERS.  MANAGEMENT INSTRUCTED TO REPAIR THE SOURCE OF THE WASTE WATER BACKUP AND SANITIZE THE AFFECTED AREAS AFTER THE REPAIR HAS BEEN MADE.  PRIORITY VIOLATION 7-38-030(C).  CITATION ISSUED.",41.96892624,-87.67458649,"(41.96892623664971, -87.67458649212242)"
2642300,COOK ELEMENTARY SCHOOL,COOK ELEMENTARY SCHOOL,22801,School,Risk 1 (High),8150 S Bishop (1432W),CHICAGO,IL,60620,9/4/2026,Canvass,Fail,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE HAND SINK TIMERS NOT PROPERLY WORKING IN THE PRE-K CLASS ROOM AND INSIDE THE TEACHER AND GIRLS WASHROOM. MUST REPAIR AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED THE OUTSIDE GARBAGE DUMPSTER LID MISSING. MUST REPAIR AND MAINTAIN TO PREVENT ACCESS TO POSSIBLE FOOD SOURCE. ALSO NOTED AREA AROUND DUMPSTER WITH LITTER AND DEBRIS. MUST CLEAN AND MAINTAIN AREA. PROIRITY FOUNDATION VIOLATION #7-38-020(B) | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE VENT COVERS IN THE WASHROOMS DUSTY(TEACHERS,STAFF AND KIDS). MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE FILTERS DUSTY ABOVE COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN.",41.74526284,-87.6598119,"(41.74526283804375, -87.65981189693636)"
2642303,SERENDIPITY CHILDCARE,SERENDIPITY CHILDCARE,2216009,Daycare Above and Under 2 Years,Risk 1 (High),1300 W 99TH ST,CHICAGO,IL,60643,9/4/2026,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND THE RIGHT WASHBOWL IN THE 1ST FL BLUE TOILET ROOM HOT WATER PRESSURE LOW. INSTRUCTED TO INCREASE THE HOT WATER PRESSURE AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND A LEAK AT THE MIDDLE FAUCET ON THE 3-COMPARTMENT SINK IN THE 1ST FL KITCHEN. INSTRUCTED TO FIX LEAK AND MAINTAIN GOOD PLUMBING. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: FOUND TALL WEEDS IN THE BACK OF THE FACILITY DUMPSTER AREA. INSTRUCTED TO REMOVE WEEDS AND MAINTAIN AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WATER-STAINED CEILING TILE IN THE 1ST FL BLUE TOILET ROOM. INSTRUCTED TO REPLACE CEILING TILE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND THE FLOORS IN THE CORNERS AND UNDER/AROUND THE HEAVY EQUIPMENT IN THE KITCHEN AREAS WITH DIRT AND DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN FLOORS.  -THE VENT ON THE DOOR IN THE 2ND FL KITCHEN HAS A BUILD UP OF DIRT AND DUST. INSTRUCTED TO CLEAN AND MAINTAIN VENT.",41.7141681,-87.65529116,"(41.7141680989703, -87.65529116028439)"
Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2642301.2,JENNY FOODS,JENNY FOODS,1839719.343,Grocery Store,Risk 3 (Low),208 E GARFIELD BLVD,CHICAGO,IL,60620.12381,9/4/2026,License,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE FOR PROPER DISPOSAL OF SANITARY NAPKINS IN EMPLOYEE WASHROOM. INSTRUCTED TO PROVIDE COVERED WASTE RECEPTACLE.",41.84046001,-87.66885988,"(41.79428957130776, -87.62051000024016)"
2642300.95,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1784293.086,Restaurant,Risk 1 (High),6561 W FULLERTON AVE,CHICAGO,IL,60618.13095,9/4/2026,Canvass Re-Inspection,Fail,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-602.11(B-E) ---OBSERVED A SLIGHT DEBRIS ACCUMULATION ENCRUSTED ON THE INTERIOR OF THE ICE MACHINE.MUST REMOVE DEBRIS, DETAIL CLEAN INSIDE ICE MACHINE/HAVE SERVICED AND MAINTAIN ICE MACHINE AT ALL TIMES. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: 4-301.11---OBSERVED THE KITCHEN 3-DOOR PREP LINE COOLER WITH AN AIR TEMPERATURE OF 44.0F. ALSO, THE WALK-IN-COOLER AT IMPROPER COLD HOLDING TEMPERATURE WITH AN AIR TEMPERATURE OF 45.0F. INSTRUCTED MANAGEMENT TO REPAIR AND MAINTAIN SAID COOLER AT 41F OR COLDER AT ALL TIMES. (***SEE COMMENTS BELOW).PRIORITY VIOLATION 7-38-005. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111---WE CONTINUE TO OBSERVE EVIDENCE OF PEST ACTIVITY AND LIVE COCKROACHES AND LIVE SMALL FLIES FLYING AROUND ON THE PREMISES.ONE (1) LIVE CRAWLING COCKROACH ON THE FLOOR BEHIND THE DEEP FRYERS AND ONE (1) LIVE CRAWLING COCKROACH ON THE WALL ELECTRICAL OUTLETS BEHIND THE COOKING EQUIPMENTS IN THE KITCHEN FOOD PREP AREA AND OVER 100 RODENT(MICE) DROPPINGS ON THE FLOOR UNDERNEATH THE STORAGE RACKS IN THE 2ND FLOOR DRY STORAGE AREAS AND OVER 100 LIVE SMALL FLIES FLYING AROUND IN THE BAR AREAS ON WALLS/TELEVISION AREAS AND IN VARIOUS AREAS OF THE KITCHEN WALLS AND NEAR THE WALK-IN-COOLER.INSTRUCTED TO DETAIL CLEAN AND REMOVE ALL PEST ACTIVITY AND SANITIZE ALL AFFECTED AREAS IN DETAIL.PEST CONTROL SERVICE IS NEEDED TO ELIMINATE THE PEST ACTIVITY. PRIORITY VIOLATION 7-38-020(A). | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19---OBSERVED CHIPPED PAINT AND RUST ON THE WIRE STORAGE RACKS IN THE WALK-IN COOLER. INSTRUCTED TO REMOVE CHIPPED PAINT AND RUST AND REPAINT OR REPLACE THE SHELVES. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13---INSTRUCTED TO CLEAN THE FOLLOWING EQUIPMENT AND MAINTAIN: PREP TABLES (TOPS AND BOTTOMS), EXTERIOR SURFACES OF FRYERS AND OTHER COOKING EQUIPMENTS, UNDER GRILLS AND SHELVES INSIDE OF REFRIGERATION UNITS. CLEAN THE GREASE ON THE OUTSIDE AND INSIDE OF THE DEEP FRYERS, PREP TABLES NEXT TO THE DEEP FRYERS AND 1 BURNER STOVES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.13---OBSERVED FOOD DEBRIS AND SPILLS ON THE FLOORS AND SURFACES THROUGHOUT THE FACILITY. INSTRUCTED TO DETAIL CLEAN UNDER ALL SHELVING UNITS, INTERIOR OF PREP DISH AREA, AROUND DISH MACHINE, PREP TABLES AND ALL COOKING EQUIPMENT TO REMOVE SPILLS, FOOD DEBRIS, AND DIRT BUILDUP.INSTRUCTED TO DETAIL CLEAN AND MAINTAIN AT ALL TIMES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11---INSTRUCTED TO DETAIL CLEAN WALLS THROUGHOUT THE KITCHEN FOOD PREP AREAS AND BAR AND SERVICE AREAS TO REMOVE FOOD SPLASHED DEBRIS AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 4-202.18--- INSTRUCTED TO DETAIL CLEAN THE KITCHEN EXHAUST HOOD/SYSTEMS FILTERS TO REMOVE ACCUMULATION OF HANGING GREASE BUILD-UP AND TO MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-303.11---OBSERVED DIM LIGHTING INSIDE THE WALK-IN-COOLER.INSTRUCTED TO PROVIDE A BRIGHTER BULB AND MAINTAIN ADEQUATE LIGHTING AT ALL TIMES. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13---OBSERVED SOME EXPIRED FOOD HANDLER CERTIFICATES FOR EMPLOYEES.INSTRUCTED TO SHOW PROOF OF TRAINING FOR ALL FOOD HANDLING EMPLOYEES AND MAINTAIN AS REQUIRED. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13--- OBSERVED THE CERTIFIED FOOD MANAGER WITHOUT THE ALLERGEN TRAINING CERTIFICATE.ALLERGEN TRAINING IS REQUIRED FOR ALL EMPLOYEES THAT HAVE A CITY OF CHICAGO FOOD SANITATION CERTIFICATE.INSTRUCTED TO COMPLETE TRAINING AND KEEP CERTIFICATE ON SITE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM INSPECTION REPORT#2616307 DATED:04/24/2025  #55---6-501.12 OBSERVED GREASE BUILDUP, FOOD DEBRIS, AND DIRT ON FLOOR UNDER COOKING EQUIPMENT, ALONG WALLS, AND IN ALL CORNERS IN PREP, DISH WASHING, STORAGE. INSTRUCTED MANAGER TO CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS, AND IN ALL CORNERS IN ALL AREAS.  INSTRUCTED TO CORRECT AND MAINTAIN NOTED VIOLATIONS.PRIORITY FOUNDATION VIOLATION 7-42-090.",41.83803802,-87.66751634,"(41.92375020104243, -87.78988085962634)"
2642300.7,#1 CHOP SUEY,#1 CHOP SUEY,1728866.829,Restaurant,Risk 1 (High),4308 W IRVING PARK RD,CHICAGO,IL,60616.1381,9/4/2026,Complaint Re-Inspection,Pass,"35. APPROVED THAWING METHODS USED - Comments: OBSERVED FROZEN MEAT THAWING IN A PLASTIC CONTAINER IN THE FOOD PREP AREA. MANAGEMENT INSTRUCTED TO THAW TCS FOODS UNDER COLD RUNNING WATER, IN THE REFRIGERATOR OR IN THE MICROWAVE AS PART OF A CONTINUOUS COOKING PROCESS.  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR IN WALK-IN FREEZER. INSTRUCTED MANAGER TO ELEVATE ALL FOOD SIX INCHES OFF FLOOR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CARDBOARD USED AS LINER ON FLOOR IN WALK-IN COOLER. INSTRUCTED MANAGER TO REMOVE ALL CARDBOARD FROM SHELVING UNITS. ALL FOOD AND NON-FOOD CONTACT SURFACES MUST BE SMOOTH AND EASILY CLEANABLE.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED RESIDUE ON INTERIOR SURFACES OF ICE MACHINE. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SOILED MOP HEADS NOT PROPERLY STORED. INSTRUCTED MANAGER TO HANG MOP HEADS TO PREVENT INSECT BREEDING. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS CERTIFICATES ON SITE. INSTRUCTED MANAGER TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENT.",41.83561603,-87.66617281,"(41.953443449987795, -87.73576333403281)"
2642300.45,SARA MOON FOODS INC,SARA MOON FOODS INC,1673440.571,Grocery Store,Risk 3 (Low),208 E GARFIELD BLVD,CHICAGO,IL,60614.14524,9/4/2026,Canvass,Out of Business,,41.83319404,-87.66482928,"(41.79428957130776, -87.62051000024016)"
2642300.2,MR G'S FOOD & LIQUOR,MR G'S FOOD & LIQUOR,1618014.314,Grocery Store,Risk 2 (Medium),332-334 E 58TH ST,CHICAGO,IL,60612.15238,9/4/2026,Complaint,Pass,,41.83077205,-87.66348574,"(41.789429857455325, -87.61784033976139)"
2642299.95,Fat Peach Bakery,Fat Peach Bakery,1562588.057,Bakery,Risk 2 (Medium),1401 W 46TH ST,CHICAGO,IL,60610.15952,9/4/2026,License,Pass,,41.82835007,-87.66214221,"(41.81060129421089, -87.66028325873228)"
2642258,FELIX: MODERN AMERICAN DINING,FELIX: MODERN AMERICAN DINING,2997899,Restaurant,Risk 1 (High),3301 N CLARK ST,CHICAGO,IL,60657,9/3/2026,Complaint,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED COLD HOLDING UNIT IN REAR LEAKING WATER ONTO PREP FLOOR INSTRUCTED TO REPAIR AND MAINTAIN",41.94186146,-87.65204754,"(41.94186145960563, -87.65204754270617)"
2642208,TAQUITOS CHICAGO,TAQUITOS CHICAGO,3051461,Restaurant,Risk 1 (High),5825 S Pulaski RD,CHICAGO,IL,60629,9/3/2026,Canvass Re-Inspection,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAK AT HANDSINK IN REAR PREP AREA AT LOWER PIPE. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED TOILET ROOM DOOR NOT SELF CLOSING. INSTRUCTED PERSON IN CHARGE TO INSTALL SELF CLOSING DEVICE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DRAINS IN PREP AREA WITH HEAVY BUILD UP OF GRIME. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.",41.78689258,-87.72284372,"(41.78689257571996, -87.72284372375653)"
2642210,TOM'S ON EDENS,TOM'S ON EDENS,2997313,Restaurant,Risk 1 (High),6045 N CICERO AVE,CHICAGO,IL,60646,9/3/2026,Canvass,Out of Business,,41.99121509,-87.74817971,"(41.99121509458988, -87.7481797085626)"
2642222,KIDZ CREATIVE CONCEPTS LEARNING CENTER,KIDZ CREATIVE CONCEPTS LEARNING CENTER,2379836,Children's Services Facility,Risk 1 (High),717-723 E 63RD ST,CHICAGO,IL,60637,9/3/2026,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER STORED ON FLOOR AT MOP SINK CLOSET AREA. INSTRUCTED MANAGER TO REMOVE ALL UNUSED ARTICLES AND EQUIPMENT TO PREVENT PEST HARBORAGE.",41.78027238,-87.60765897,"(41.78027237989979, -87.6076589658958)"
2642234,EPIC ACADEMY,EPIC ACADEMY,6381,School,Risk 2 (Medium),8255 S Houston AVE FL,CHICAGO,IL,60617,9/3/2026,Canvass,Out of Business,,41.74488133,-87.55018715,"(41.74488133153485, -87.55018715029831)"
2642275,MAE'S SOUL KITCHEN AND ROLLS,MAE'S SOUL KITCHEN AND ROLLS,3065199,Restaurant,Risk 1 (High),6658 S COTTAGE GROVE AVE,CHICAGO,IL,60637,9/3/2026,Canvass,Out of Business,,41.77322973,-87.60591767,"(41.77322973389133, -87.60591766980235)"
2642226,PROJECT ORG. & DESIGN STUDIO,IVORY PROFESSIONAL BUILDING,2215471,Daycare Combo 1586,Risk 1 (High),1401-1409 E 79TH ST,CHICAGO,IL,60619,9/3/2026,License,Pass,54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED SCRAP MATERIALS ON GROUNDS AROUND ENCLOSED RECEPTACLE AREA. INSTRUCTED TO REMOVE AND MAINTAIN.,41.75132826,-87.59056098,"(41.75132825596118, -87.59056097539076)"
2642229,PEPES RESTAURANT,PEPES RESTAURANT,2997542,Restaurant,Risk 1 (High),7026 W ARCHER AVE,CHICAGO,IL,60638,9/3/2026,Short Form Complaint,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CHICKEN IN WALK IN COOLER IN PRINTED PLASTIC BAGS. INSTRUCTED PERSON IN CHARGE TO ONLY USE FOOD GRADE PLASTIC BAGS.",41.79213996,-87.79766862,"(41.792139959458716, -87.79766862419076)"
2642281,43rd Mini Mart,,3100085,,Risk 2 (Medium),4320-4322 S Ashland AVE,,IL,60609,9/3/2026,License,No Entry,,41.81521537,-87.66528496,"(41.81521536786618, -87.66528495710007)"
2642225,SUBWAY SANDWICHES #22222,SUBWAY SANDWICHES,86985,Restaurant,Risk 1 (High),1427 W MONTROSE AVE,CHICAGO,IL,60613,9/3/2026,Canvass Re-Inspection,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15: **C** Outer Openings, Protected OBSERVED A 1/4"" GAP AT THE BOTTOM OF THE REAR EXIT DOOR. MUST PROVIDE A TIGHT FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.11: **C** Good Repair and Proper Adjustment- Equipment OBSERVED 3-COMPARTMENT MIDDLE BASIN SINK STOPPER NOT WORKING. INSTRUCTED MANAGER MUST PROVIDE WORKING STOPPERS AT 3-COMPARTMENT SINK. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15: **C** System Maintained in Good Repair (In Good Repair) OBSERVED FAUCET AT THE 3-COMPARTMENT SINK WAS DIFFICULT TO TURN ON AND OFF REQUIRED EXCESSIVE FORCE TO OPERATE. ALSO NOTED THE REAR UTILITY SINK CONTINUED TO LEAK AFTER THE FAUCET WAS TURNED OFF.  INSTRUCTED TO REPAIR 3 COMP SINK AND UTILITY SINK | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.11: **C** Maintained in Good Repair, Facilities (FACILITIES NOT IN GOOD REPAIR) OBSERVED THE CEILING IN THE FOOD PREP AREAS IN POOR REPAIR. MUST REPAIR AND PROVIDE CEILING TILES THAT ARE A NON-ABSORBENT, NON-CORROSIVE, SMOOTH, EASILY CLEANABLE SURFACE. MUST REPLACE STAINED CEILING TILESFRONT PREP AREA/ DINING ROOM MUST REPAIR HOLE IN THE WALL ON THE BOTTOM OF UTILITY SINK AREA IN REAR | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11: **C** Floors, Walls, and Ceilings- Cleanability OBSERVED MISSING AND DAMAGED FLOOR TILES IN THE REAR PREP AND UNDER WALK IN FREEZER AND DRY STORAGE ROOM. INSTRUCTED TO REPAIR TO CREATE A SMOOTH AND EASILY CLEANABLE SURFACE. MUST MAINTAIN AT ALL TIMES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.17: **C** Walls and Ceilings, Attachments OBSERVED DIRTY AND DUSTY CEILING FANS IN THE FRONT PREP/DINING AREAS. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12: **C** Cleaning, Frequency and Restrictions OBSERVED FOOD DEBRIS AND SPILLS ON THE FLOORS AND SURFACES THROUGHOUT THE FACILITY. INSTRUCTED TO DETAIL CLEAN UNDER ALL SHELVING UNITS, INTERIOR OF PREP COOLERS, PREP TABLES, SODA SYRUP STORAGE AREA AND 3 COMP SINK TO REMOVE SPILLS, FOOD DEBRIS, DIRT BUILDUP AND/OR GREASE. MUST MAINTAIN AT ALL TIMES.",41.96152382,-87.66603986,"(41.961523824746486, -87.66603985555811)"
2642238,BRIGHT BEGINNINGS EARLY LEARNING CENTER LLC,BRIGHT BEGINNINGS EARLY LEARNING CENTER LLC,2363848,Children's Services Facility,Risk 1 (High),2902-2906 N CENTRAL PARK AVE,CHICAGO,IL,60618,9/3/2026,License,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATION OF DUST BUILD UP ON CEILING VENTILATION VENTS INSIDE WASHROOMS. MUST CLEAN AND MAINTAIN AT ALL TIME. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED TWO LIGHT BULBS BURN OUT INSIDE THE INFANT CLASSROOM. MUST PROVIDE INTENSITY LIGHTING.",41.93396417,-87.7173909,"(41.93396417457517, -87.71739089996272)"
2642250,ANDERSONVILLE MONTESSORI,ANDERSONVILLE MONTESSORI,2845446,Children's Services Facility,Risk 1 (High),5050 N Broadway,CHICAGO,IL,60640,9/3/2026,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: DISHWASHING MACHINE ON SITE DOES NOT MEET FOOD CODE RULES REQUIREMENTS. MUST REMOVE DISH MACHINE FROM PREMISES.",41.97412953,-87.6599553,"(41.974129526102715, -87.6599553011627)"
2642247,ALDI,ALDI,1959623,Grocery Store,Risk 3 (Low),6221 N BROADWAY,CHICAGO,IL,60660,9/3/2026,Short Form Complaint,Pass,,41.99521146,-87.66027799,"(41.9952114602224, -87.66027799290869)"
2642256,EL JACALITO,EL JACALITO,60821,Restaurant,Risk 1 (High),8465 S COMMERCIAL AVE,CHICAGO,IL,60617,9/3/2026,Complaint,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO COVERED RECEPTACLE INSIDE OF THE TOILET ROOM. INSTRUCTED TO PROVIDE.",41.7416951,-87.55136105,"(41.741695104855154, -87.55136104647099)"
2642253,LOS AZARES MEXICAN GRILL LLC,LOS AZARES MEXICAN GRILL,2754075,Restaurant,Risk 1 (High),5238 N NAGLE AVE,CHICAGO,IL,60630,9/3/2026,Complaint,Pass w/ Conditions,"22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TCS FOODS HELD AT INADEQUATE TEMPERATURES RANGING FROM 46-55 F. INSTRUCTED MANAGER TO ENSURE ALL COLD FOODS ARE HELD AT 41 F AND BELOW. MANAGER DISCARDED 13 POUNDS OF BEE,F 25 POUNDS OF CHEESE 1/4 TH GALLON OF MILK, AND 10 POUNDS LETTUCE ($200) PRIORITY VIOLATION 7-38-005 CITATION ISSUED.  | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED WALK IN COOLER WITH AN INADEQUATE AMBIENT AIR TEMPERATURE OF 46 F. INSTRUCTED MANAGER TO ENSURE ALL COLD HOLDING UNITS HAVE AN AMBIENT AIR TEMPERATURE OF 41 F AND BELOW. COOLER TAGGED. PRIORITY VIOLATION 7-38-005 CITATION ISSUED.",41.97671903,-87.78800131,"(41.97671902984532, -87.78800131348771)"
2642233,SOUTH SHORE INTERNATIONAL COLLEGE PREP,SOUTH SHORE INTERNATIONAL COLLEGE PREP,2421640,School,Risk 1 (High),1955 E 75TH ST,CHICAGO,IL,60649,9/3/2026,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF PEST ACTIVITY ON SITE. OBSERVED APPROXIMATELY 2 RODENT DROPPINGS ON THE LOWER SHELF UNDER THE HOT HOLDING UNIT AT THE SERVING LINE AND ABOUT 8 RODENT DROPPINGS IN THE MANAGER'S OFFICE. INSTRUCTED TO CLEAN AND SANITIZE AFFECTED AREAS AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE. PRIORITY FOUNDATION 7-38-020(A). | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: 5-501.15 OBSERVED AN INADEQUATE OUTSIDE GARBAGE DUMPSTER ON SITE WITHOUT AN ADEQUATE TIGHT FITTING LID. AT THE TIME OF THE INSPECTION THE DUMPSTER COMPACTOR WAS REMOVED FOR MAINTANENCE AND THE DUMPSTER COMPANY REPLACED THE COMPACTOR WITH A LARGE DUMPSTER (NORMALLY USED TO DISPOSE CONSTRUCTION MATERIALS) THAT DOES NOT HAVE AN ADEQUATE TIGHT FITTING LID. INSTRUCTED TO PROVIDE AN ADEQUATE OUTSIDE DUMPSTER THAT HAS A TIGHT FITTING LID. PRIORITY FOUNDATION 7-38-020(B).",41.75876403,-87.57636891,"(41.75876402928878, -87.57636891250742)"
2642285,TACO BELL,TACO BELL,3040898,Restaurant,Risk 1 (High),5224 N NORTHWEST HWY,CHICAGO,IL,60630,9/3/2026,Complaint,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO FOOD MANAGER WITH CITY OF CHICAGO FOOD MANAGER CERTIFICATE ON SITE UPON ARRIVAL. INSTRUCTED MANAGER TO ENSURE A CERTIFIED FOOD MANAGER WITH A CITY OF CHICAGO FOOD MANAGER CERTIFICATE IS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED STAINED CEILING TILES IN DINING ROOM. INSTRUCTED MANAGER TO REPLACE CEILING TILES.",41.975501,-87.76924192,"(41.97550100448385, -87.76924191842343)"
